2400,3026,183400
2500,3123,190700
2600,3226,198000
2700,3339,205300
2800,3451,212600
2900,3560,219900
3000,3666,227200
3100,3797,234500
3200,3881,241800
3300,4001,249100
3400,4105,256400
3500,4203,263700
3600,4313,271000
3700,4428,278300
3800,4543,285600
3900,4647,292900
4000,4754,300200
4100,5075,307500
mergeSort
Randomfrom0to5
	Small data:
	50,480,3770
100,986,8740
150,1571,14090
200,2103,19860
250,2479,25680
300,3323,31810

Big data: 
100,983,8740
200,2083,19860
300,3332,31810
400,4356,44500
500,5174,57200
600,6870,70770
700,8030,84700
800,9023,98610
900,9876,112450
1000,10736,126330
1100,12790,141130
1200,14344,156100
1300,15604,171050
1400,16703,185980
1500,17786,201100
1600,18868,216040
1700,19653,231160
1800,20498,246400
1900,21459,261510
2000,22363,276410
2100,24624,292220
2200,26781,308050
2300,28449,324360
2400,29772,340440
2500,30934,356640
2600,32309,372730
2700,33380,388850
2800,34528,404820
2900,35650,420990
3000,36843,437330
3100,37956,453320
3200,39089,469660
3300,39853,486020
3400,40983,502320
3500,41910,518520
3600,42581,535030
3700,43718,551090
3800,44604,567460
3900,45449,583780
4000,46360,599980
4100,48232,616570
Randomfrom0to4100
	Small data:
	50,458,3810
100,993,8870
150,1581,14320
200,2116,20160
250,2511,25960
300,3332,32300

Big data: 
100,990,8870
200,2093,20160
300,3326,32300
400,4397,45100
500,5260,57930
600,6987,71730
700,8177,85680
800,9204,99770
900,10108,113820
1000,11027,127870
1100,13104,142790
1200,14617,157890
1300,15840,173100
1400,16993,188200
1500,18087,203370
1600,19181,218700
1700,20226,233990
1800,21155,249210
1900,22072,264500
2000,22996,279770
2100,25450,295390
2200,27529,311890
2300,29154,328300
2400,30546,344600
2500,31845,361060
2600,33226,377380
2700,34484,393710
2800,35750,410130
2900,36663,426470
3000,37736,442820
3100,38773,459340
3200,40157,475750
3300,41249,492280
3400,42161,508710
3500,42874,525030
3600,43844,541570
3700,45039,558120
3800,46065,574570
3900,46895,591040
4000,47802,607590
4100,49711,624100
AlmostSorted
	Small data:
	50,441,3690
100,964,8460
150,1514,13600
200,1998,19050
250,2378,24600
300,3182,30380

Big data: 
100,950,8460
200,1999,19050
300,3179,30380
400,4176,42330
500,4972,54480
600,6657,67100
700,7730,80010
800,8696,93080
900,9533,106210
1000,10373,119490
1100,12362,133050
1200,13808,146830
1300,14967,160770
1400,16021,174770
1500,17117,188900
1600,18032,202980
1700,18949,217050
1800,19804,231350
1900,20692,245550
2000,21626,259990
2100,23902,274490
2200,25722,289220
2300,27257,304090
2400,28600,318870
2500,29853,333850
2600,31300,348900
2700,32410,363840
2800,33306,378960
2900,34417,394060
3000,35411,409340
3100,36477,424670
3200,37572,439590
3300,38973,454750
3400,39826,469810
3500,52529,485020
3600,50558,500510
3700,42292,515660
3800,42921,531030
3900,43657,546490
4000,44674,561730
4100,46710,577210
Reversed
	Small data:
	50,451,3620
100,957,8300
150,1536,13370
200,2022,18720
250,2386,23960
300,3218,29900

Big data: 
100,949,8300
200,2000,18720
300,3181,29900
400,4196,41650
500,4961,53190
600,6656,66120
700,7786,78980
800,8777,91710
900,9528,104390
1000,10325,116900
1100,12368,130750
1200,13816,144850
1300,15029,158770
1400,16066,172680
1500,17143,186420
1600,18090,200240
1700,18923,214100
1800,19744,227690
1900,20521,241380
2000,21364,254820
2100,23743,269270
2200,25722,284610
2300,27397,299700
2400,29067,314910
2500,30328,329880
2600,31494,344850
2700,32730,359910
2800,33512,374770
2900,34653,389670
3000,35451,404350
3100,36980,419050
3200,37982,434100
3300,38619,449050
3400,39324,463920
3500,40028,478640
3600,40919,493190
3700,41817,508030
3800,42973,522670
3900,43494,537210
4000,44274,551650
4100,46152,565930
quickSort
Randomfrom0to5
	Small data:
	50,41,3850
100,83,10500
150,175,20900
200,293,33650
250,443,49090
300,592,67300

Big data: 
100,81,10500
200,291,33650
300,585,67300
400,1012,114010
500,1539,173030
600,2156,240740
700,2927,326850
800,3677,411340
900,4647,519500
1000,5713,636110
1100,6721,758010
1200,7970,906500
1300,9194,1048010
1400,10656,1213570
1500,12315,1397690
1600,13802,1573660
1700,15711,1770040
1800,17695,1977950
1900,19664,2199630
2000,21772,2433560
2100,23853,2681190
2200,26260,2937320
2300,28751,3216530
2400,30965,3499070
2500,33586,3767420
2600,36357,4068540
2700,39268,4393050
2800,42121,4715280
2900,45110,5047550
3000,48292,5403350
3100,51286,5753770
3200,54488,6159180
3300,57889,6524840
3400,60944,6929150
3500,64382,7344690
3600,69073,7761220
3700,72867,8168040
3800,76636,8622260
3900,80897,9071610
4000,84796,9582590
4100,88794,9999010
Randomfrom0to4100
	Small data:
	50,23,3220
100,66,8180
150,107,12760
200,154,17980
250,217,24120
300,291,32330

Big data: 
100,65,8180
200,157,17980
300,274,32330
400,400,40840
500,572,56710
600,661,67270
700,822,81160
800,991,95690
900,1198,117670
1000,1276,122710
1100,1420,138220
1200,1690,162560
1300,1752,171750
1400,1915,182340
1500,2155,202700
1600,2244,207590
1700,2467,234930
1800,2662,253940
1900,2747,256890
2000,3117,297250
2100,3236,311280
2200,3324,317250
2300,3569,336640
2400,3584,333910
2500,3952,377740
2600,4068,377500
2700,4189,390890
2800,4469,425750
2900,4713,448450
3000,4723,447380
3100,4927,458150
3200,5186,484080
3300,5568,524190
3400,5387,502450
3500,5580,532970
3600,5985,566090
3700,6098,576780
3800,6563,617980
3900,6385,587250
4000,6991,664060
4100,6867,639570
AlmostSorted
	Small data:
	50,80,9600
100,320,36730
150,722,81350
200,1273,143480
250,1410,159440
300,1641,185170

Big data: 
100,325,36730
200,1270,143480
300,1640,185170
400,2560,289120
500,2979,335150
600,3877,436300
700,4312,486670
800,5132,585020
900,5682,639730
1000,6528,735280
1100,7056,794340
1200,7935,887090
1300,8439,950480
1400,9072,1040430
1500,9662,1108160
1600,10447,1195310
1700,11127,1267380
1800,12018,1351730
1900,12696,1428140
2000,13317,1509690
2100,13875,1590450
2200,14587,1669200
2300,15979,1754290
2400,16212,1830240
2500,16954,1919670
2600,17704,1992820
2700,18580,2086590
2800,19211,2156940
2900,20082,2255050
3000,20672,2322600
3100,21560,2425060
3200,22137,2489810
3300,23145,2596600
3400,23653,2658550
3500,24625,2769680
3600,25162,2828830
3700,26114,2944300
3800,26621,3000650
3900,159178,15400060
4000,166217,16164960
4100,175678,16969860
Reversed
	Small data:
	50,70,7800
100,279,29380
150,610,64700
200,1075,113780
250,1672,176600
300,2399,253180

Big data: 
100,277,29380
200,1075,113780
300,2390,253180
400,4238,447580
500,6601,696980
600,9436,1001380
700,12686,1360780
800,16622,1775180
900,21236,2244580
1000,26128,2768980
1100,31701,3348380
1200,37273,3982780
1300,43591,4672180
1400,50631,5416580
1500,57928,6215980
1600,65781,7070380
1700,74023,7979780
1800,83687,8944180
1900,94251,9963580
2000,103316,11037980
2100,113421,12167380
2200,124396,13351780
2300,136431,14591180
2400,148947,15885580
2500,162100,17234980
2600,176020,18639380
2700,186362,20098780
2800,201134,21613180
2900,217055,23182580
3000,232660,24806980
3100,248453,26486380
3200,262936,28220780
3300,280485,30010180
3400,298314,31854580
3500,316643,33753980
3600,332413,35708380
3700,351942,37717780
3800,370017,39782180
3900,392033,41901580
4000,413943,44075980
4100,430746,46305380
heapSort
Randomfrom0to5
	Small data:
	50,47,250
100,96,500
150,151,750
200,212,1000
250,278,1250
300,335,1500

Big data: 
100,85,500
200,204,1000
300,333,1500
400,474,2000
500,614,2500
600,767,3000
700,913,3500
800,1050,4000
900,1208,4500
1000,1375,5000
1100,1508,5500
1200,1657,6000
1300,1798,6500
1400,1971,7000
1500,2150,7500
1600,2320,8000
1700,2477,8500
1800,2644,9000
1900,2812,9500
2000,2967,10000
2100,3422,10500
2200,3275,11000
2300,3418,11500
2400,3600,12000
2500,3760,12500
2600,3915,13000
2700,4095,13500
2800,4251,14000
2900,4407,14500
3000,4587,15000
3100,4758,15500
3200,4926,16000
3300,5072,16500
3400,5248,17000
3500,5410,17500
3600,5563,18000
3700,5707,18500
3800,5886,19000
3900,6021,19500
4000,6228,20000
4100,6388,20500
Randomfrom0to4100
	Small data:
	50,51,250
100,98,500
150,165,750
200,235,1000
250,313,1250
300,387,1500

Big data: 
100,95,500
200,235,1000
300,385,1500
400,554,2000
500,716,2500
600,891,3000
700,1057,3500
800,1255,4000
900,1424,4500
1000,1608,5000
1100,1800,5500
1200,1994,6000
1300,2193,6500
1400,2394,7000
1500,2587,7500
1600,2764,8000
1700,2966,8500
1800,3168,9000
1900,3376,9500
2000,3597,10000
2100,3816,10500
2200,3983,11000
2300,4184,11500
2400,4406,12000
2500,4614,12500
2600,4807,13000
2700,5042,13500
2800,5235,14000
2900,5482,14500
3000,5702,15000
3100,5910,15500
3200,5991,16000
3300,6298,16500
3400,6511,17000
3500,6715,17500
3600,6979,18000
3700,7155,18500
3800,7287,19000
3900,7635,19500
4000,7839,20000
4100,8089,20500
AlmostSorted
	Small data:
	50,42,250
100,102,500
150,173,750
200,250,1000
250,337,1250
300,403,1500

Big data: 
100,102,500
200,250,1000
300,401,1500
400,564,2000
500,723,2500
600,883,3000
700,1038,3500
800,1211,4000
900,1378,4500
1000,1549,5000
1100,1732,5500
1200,1906,6000
1300,2124,6500
1400,2290,7000
1500,2473,7500
1600,2668,8000
1700,2854,8500
1800,3045,9000
1900,3226,9500
2000,3390,10000
2100,3591,10500
2200,3797,11000
2300,3963,11500
2400,4150,12000
2500,4358,12500
2600,4563,13000
2700,4730,13500
2800,4910,14000
2900,5112,14500
3000,5297,15000
3100,5507,15500
3200,5706,16000
3300,5882,16500
3400,6068,17000
3500,6282,17500
3600,6502,18000
3700,6661,18500
3800,6864,19000
3900,7056,19500
4000,7229,20000
4100,7443,20500
Reversed
	Small data:
	50,38,250
100,102,500
150,151,750
200,213,1000
250,285,1250
300,353,1500

Big data: 
100,86,500
200,212,1000
300,356,1500
400,502,2000
500,653,2500
600,814,3000
700,964,3500
800,1121,4000
900,1282,4500
1000,1437,5000
1100,1604,5500
1200,1768,6000
1300,1932,6500
1400,2091,7000
1500,2266,7500
1600,2423,8000
1700,2613,8500
1800,2775,9000
1900,2955,9500
2000,3113,10000
2100,3297,10500
2200,3466,11000
2300,3637,11500
2400,3813,12000
2500,3998,12500
2600,4175,13000
2700,4371,13500
2800,4518,14000
2900,4721,14500
3000,4870,15000
3100,5066,15500
3200,5231,16000
3300,5437,16500
3400,5600,17000
3500,5805,17500
3600,5996,18000
3700,6155,18500
3800,6391,19000
3900,6569,19500
4000,6752,20000
4100,6899,20500
shellSort_Tsiur
Randomfrom0to5
	Small data:
	50,68,8380
100,191,36510
150,380,72200
200,723,137870
250,1140,217630
300,1613,304220

Big data: 
100,191,36510
200,721,137870
300,1596,304220
400,2781,539160
500,4394,851780
600,6363,1220860
700,8594,1647540
800,11210,2145840
900,14069,2700760
1000,17346,3327780
1100,21149,4060420
1200,25199,4840150
1300,29271,5621490
1400,33728,6477000
1500,38711,7427930
1600,43517,8371980
1700,49004,9413430
1800,55213,10609890
1900,61515,11813570
2000,67368,12879720
2100,74138,14246010
2200,81101,15562520
2300,88908,17070600
2400,97529,18719520
2500,105945,20324360
2600,113371,21762950
2700,121125,23288400
2800,131175,25161260
2900,141009,27046880
3000,151012,29014070
3100,159961,30745560
3200,170262,32660340
3300,182168,34927070
3400,193117,37080510
3500,203769,39070020
3600,215518,41422440
3700,227470,43708260
3800,239461,46015820
3900,252296,48372420
4000,264059,50733650
4100,278467,53459520
Randomfrom0to4100
	Small data:
	50,54,10290
100,220,42300
150,468,87980
200,823,156280
250,1260,238660
300,1769,337180

Big data: 
100,222,42300
200,820,156280
300,1770,337180
400,3233,619740
500,4925,942830
600,7097,1358550
700,9774,1874040
800,12748,2442940
900,16139,3096380
1000,20027,3834740
1100,24363,4674840
1200,28914,5550920
1300,33446,6415790
1400,38188,7344090
1500,43619,8393170
1600,50308,9652040
1700,57246,10991830
1800,64251,12360590
1900,71799,13734870
2000,79285,15225240
2100,86643,16631340
2200,95123,18275300
2300,105835,19928540
2400,112579,21612420
2500,122889,23578350
2600,133078,25561980
2700,144479,27739580
2800,154904,29728520
2900,165060,31714100
3000,177716,34151690
3100,190919,36672960
3200,204920,39382850
3300,218318,41907300
3400,231444,44461620
3500,244757,47018190
3600,259700,49901000
3700,274637,52711910
3800,291304,55956320
3900,308917,59325720
4000,323799,62230440
4100,341206,65509590
AlmostSorted
	Small data:
	50,10,2530
100,21,5950
150,40,9650
200,60,13700
250,70,17740
300,90,21790

Big data: 
100,20,5950
200,60,13700
300,90,21790
400,130,30980
500,170,40160
600,210,49360
700,248,58550
800,293,68830
900,330,79120
1000,370,89420
1100,420,99700
1200,460,110000
1300,500,120290
1400,542,130590
1500,590,140870
1600,630,151170
1700,670,161460
1800,723,172310
1900,778,183690
2000,813,195090
2100,868,206480
2200,910,217880
2300,950,229260
2400,1000,240660
2500,1054,252050
2600,1099,263450
2700,1142,274830
2800,1190,286230
2900,1240,297620
3000,1283,309020
3100,1333,320400
3200,1398,331800
3300,1434,343190
3400,1470,354590
3500,1523,365970
3600,1572,377370
3700,1614,388760
3800,1660,400160
3900,2013,469910
4000,2050,479810
4100,2093,489710
Reversed
	Small data:
	50,101,20170
100,410,78720
150,910,175040
200,1600,309220
250,2503,480890
300,3580,690070

Big data: 
100,410,78720
200,1603,309220
300,3671,690070
400,6420,1222010
500,9925,1903960
600,14233,2735910
700,19322,3717860
800,25220,4850890
900,31883,6133940
1000,39381,7566990
1100,47537,9150040
1200,56565,10883090
1300,66438,12766140
1400,77056,14799190
1500,88319,16982240
1600,100568,19315290
1700,113625,21798340
1800,127096,24431940
1900,141514,27216090
2000,156763,30150240
2100,172947,33234390
2200,189773,36468540
2300,207834,39852690
2400,225716,43386840
2500,244949,47070990
2600,264779,50905140
2700,286022,54889290
2800,307069,59023440
2900,329642,63307590
3000,352935,67741740
3100,376560,72325890
3200,401053,77060040
3300,426931,81944190
3400,452750,86978340
3500,480082,92162490
3600,507545,97496640
3700,536142,102980790
3800,565388,108614940
3900,596019,114399090
4000,626618,120333240
4100,661162,126417390
shellSort_Shell
Randomfrom0to5
	Small data:
	50,14,3200
100,42,7870
150,71,12810
200,111,18380
250,132,22060
300,171,29550

Big data: 
100,43,7870
200,110,18380
300,171,29550
400,307,45120
500,312,50390
600,426,66810
700,447,75600
800,633,98450
900,658,106160
1000,694,114540
1100,758,133400
1200,933,154610
1300,959,162580
1400,1002,170870
1500,1069,182260
1600,1376,218890
1700,1241,211440
1800,1393,231810
1900,1354,233160
2000,1474,250240
2100,1708,283510
2200,1688,294720
2300,1674,299570
2400,2092,340690
2500,2171,350940
2600,2136,355040
2700,2153,367170
2800,2292,386390
2900,2366,387270
3000,2432,405920
3100,2551,423980
3200,3326,495880
3300,2609,444230
3400,2783,463730
3500,2776,468870
3600,3310,519380
3700,2852,491830
3800,3073,511330
3900,2991,515420
4000,3676,572140
4100,3838,664360
Randomfrom0to4100
	Small data:
	50,32,4900
100,81,11200
150,143,19310
200,223,28680
250,258,32820
300,341,44180

Big data: 
100,82,11200
200,225,28680
300,352,44180
400,589,72220
500,672,82260
600,866,108270
700,1018,125010
800,1366,170180
900,1646,221100
1000,1648,198590
1100,1865,238140
1200,2096,260590
1300,2410,315030
1400,2474,304760
1500,2749,329320
1600,3161,412340
1700,3015,393060
1800,3589,474860
1900,3486,431940
2000,3909,489540
2100,4304,555040
2200,4419,586100
2300,4502,567700
2400,4686,592070
2500,5173,666730
2600,5631,748550
2700,5506,710210
2800,5605,712310
2900,5928,758260
3000,6064,761390
3100,7128,984480
3200,7760,1020990
3300,6852,891900
3400,7139,894170
3500,7485,961390
3600,8570,1142230
3700,8018,1035440
3800,8269,1036610
3900,8394,1098780
4000,9038,1153590
4100,13919,2102380
AlmostSorted
	Small data:
	50,10,2830
100,30,6640
150,50,11450
200,60,15240
250,90,19060
300,120,25840

Big data: 
100,30,6640
200,60,15240
300,120,25840
400,147,34430
500,204,43040
600,260,57630
700,295,67230
800,325,76800
900,365,86400
1000,427,96020
1100,482,116580
1200,550,127180
1300,562,137770
1400,623,148390
1500,704,158980
1600,709,169540
1700,766,180150
1800,772,190740
1900,851,201350
2000,937,211940
2100,970,243510
2200,1069,255110
2300,1205,266720
2400,1262,278290
2500,1308,289890
2600,1242,301480
2700,1260,313070
2800,1376,324680
2900,1448,336260
3000,1520,347870
3100,1410,359440
3200,1508,371020
3300,1631,382630
3400,1768,394220
3500,1749,405830
3600,1734,417400
3700,1784,429010
3800,1859,440610
3900,2126,469920
4000,2323,487990
4100,2157,523180
Reversed
	Small data:
	50,12,3730
100,40,9210
150,70,15870
200,100,21980
250,149,29890
300,218,37070

Big data: 
100,40,9210
200,100,21980
300,172,37070
400,226,51100
500,321,68690
600,400,84880
700,480,102820
800,534,116550
900,641,138960
1000,742,155300
1100,753,172170
1200,880,191280
1300,954,215960
1400,1069,230740
1500,1178,248650
1600,1145,261830
1700,1262,280130
1800,1422,310240
1900,1486,320230
2000,1665,346500
2100,1706,361440
2200,1765,383860
2300,1953,425310
2400,1902,425680
2500,2127,460330
2600,2110,478640
2700,2238,494730
2800,2348,511780
2900,2420,527220
3000,2518,551190
3100,2369,557770
3200,2522,581190
3300,2870,638390
3400,2939,621370
3500,2875,637470
3600,2980,685200
3700,3059,691460
3800,3198,708750
3900,3462,749160
4000,3583,764900
4100,3383,779070
